Time,TweetID,UserID,Text,Label,Category,Abuses
2015-07-27 12:31:59,625644804106383361,780544190,i agree with prime minister hasn't addressed the nation on #gurdaspurattack yet  !,2,2,
2015-07-27 03:12:55,625504107344756736,127287340,"and then home minister came on twitter to apprise nation , isn't it idiotic #gurdaspurattack be sensitive .",2,2,
2015-07-27 15:12:48,625685273846771712,150686010,"according to some human right supporters , killing 3 terrorists is like killing humanity  .",2,6,
2015-07-27 15:20:08,625687117885108228,3223143978,we stand solidly behind brave punjab police & army jawans  .,2,2,
2015-07-27 14:43:45,625677964789727232,2540947693,could explain why home guard mistook him for sikh  ...,2,6,
2015-07-27 08:17:48,625580836151148545,139758281,india woke up to terrible news today #gurdaspurattack i wish us peace #pakistanwithindia stay safe <3 .,2,1,
2015-07-27 08:37:06,625585693922725889,2414940971,"sp sardar baljit singh , who laid down his life keeping us safe  .",2,1,
2015-07-27 13:45:48,625663381156921344,386639877,salman khan will rather praise and glorify the terrorist of lashkar-e-taiba killed in #gurdaspurattack .,2,6,
2015-07-28 09:01:53,625954315555835905,70909189,while journos like are busy in their life with rumour mongering  ...,2,6,
2015-07-27 14:02:53,625667679777525760,2410379587,#gurdaspurattack swat personnel raise jo bole so nihaal slogans after eliminating terrorists http://t.co/iipeyzqcdv will fuck u .,2,0,1
2015-07-27 14:11:29,625669844478758912,39536398,#gurdaspurattack salute to swat commandos of pp who bravely fought d battle  .,2,2,
2015-07-27 07:45:29,625572702737174528,416828839,shoot those terrorist & if anyone found alive hang him asap  .,2,1,
2015-07-27 10:29:23,625613951024279556,101164760,terrorists who attacked in gurdaspur could be from lashkar-e-taiba or jaish-e mohammad via #gurdaspurattack .,2,3,
2015-07-27 10:28:09,625613637927866368,362682236,the way u rt this tweet seems like u supprt politics being playd by congress/aap on a serious issue #gurdaspurattack .,2,2,
2015-07-27 14:35:13,625675817302028288,99136355,the whole world needs to just finish off this pakistani army + isi + mullahs and let india and pak civilians live in peace #gurdaspurattack .,2,5,
2015-07-27 05:08:03,625533082850820097,75224675,where so called human right activists like #karat #patkar and ngo gang  ?,2,6,
2015-07-27 08:12:39,625579541180760065,141533499,#gurdaspurattack shameful for indian politics its time for us to get united and fight the situation rater than blame game .,2,1,
2015-07-27 16:23:59,625703188671279105,2917623897,"rail mishap countered , no hostages , trapped at border now dead #gurdaspurattack .",2,0,
2015-07-27 13:16:33,625656018513457152,628307585,"is it so easy to carry hell lots of ammunition from pak to ind n then survive for 11hrs , n nobody even knows at checkpoints #gurdaspurattack .",2,3,
2015-07-27 15:10:16,625684634584526850,105498404,"say it like it is , don't be a pussy  .",2,6,1
2015-07-27 17:01:58,625712745237721088,3255475556,#gurdaspurattack maybe kalam sir heard of today's attack in punjab so it might be hurted our kalam sir alot  ...,2,1,
2015-07-27 09:41:29,625601896829423616,1375126363,"sir , we have elected & trusted u  .",2,6,
2015-07-27 07:59:56,625576337554550784,1394926604,pray for our army & police personnel  .,2,1,
2015-07-27 05:05:18,625532390094409728,2278866870,"i am in touch with #punjab cm , nsa , dg bsf  .",2,0,
2015-07-27 16:32:06,625705228998803456,3284391841,why why today first our innocent indians #gurdaspurattack n then our president apj abdul kalam .,2,1,
2015-07-27 12:16:48,625640981795176450,3018149687,india must respect singh sovereignty  ....,2,6,
2015-07-27 09:00:50,625591663159676929,2575233138,#gurdaspurattack for a start consider arming the parliament with around 20-30 teachers with a foot ruler in hands  !,2,6,
2015-07-27 08:39:44,625586355842650114,362542651,#gurdaspurattack #gurdaspur congress shd also inform nation what it did with all intellignece last decade  ?,2,2,
2015-07-27 10:26:03,625613111769235457,1633435448,so what other things would you expect from the worlds most stupid pm #modi #terrorist_modi #gurdaspurattack #modiattacksgurdaspur .,2,2,
2015-07-27 07:25:11,625567592829333504,2811754202,"we are very much sad about punjab attack(gurdaspur ,  .",2,1,
2015-07-27 15:12:15,625685135346630656,64672932,#gurdaspurattack such a small scale attack on border town could be a decoy  .,2,1,
2015-07-27 15:13:49,625685530626363392,3122004172,hey #iphone users we have a offer for you today #gurdaspurattack link that we  ...,2,6,
2015-07-27 07:32:30,625569433491128320,17197378,2 what time did above news reach twitter  ?,2,6,
2015-07-27 13:16:16,625655947873009664,74980336,all attacks incl #gurdaspurattack is supported by pak mil  .,2,1,
2015-07-27 14:53:36,625680439768776705,2998632300,#gurdaspurattack how is killing innocent people helping those who attacked  ..,2,1,
2015-07-27 12:51:56,625649822213779456,45265976,salute to the martyrs who sacrificed their lives for the safety of our nation  .,2,1,
2015-07-27 15:19:26,625686941015511040,2550926910,we pakistanis need to hire aaptard ankit lal to future map of india after ghazwa e hind #gurdaspurattack #blamegameindia .,2,2,
2015-07-27 13:41:40,625662339316985856,111076955,#gurdaspurattack is also an attack on modi's mouth now that will be shutdown for very long time  .,2,2,
2015-07-27 14:38:01,625676518245531648,2790280753,bjp's propaganda machinery suffers a huge blow  .,2,2,
2015-07-27 09:56:30,625605673850503168,146008666,when it come 2 humanity whole world is united and standing against ur terrorism #gurdaspur #gurdaspurattack http://t.co/wqw08n0jcj .,2,1,
2015-07-27 07:36:51,625570531337568256,202772126,"punjab cm parkash singh badal admits , terror alert was received , but asks , despite alert , why wasn't border sealed ,  ?",2,2,
2015-07-27 11:34:55,625630442134339584,357389251,i strongly condemn the #gurdaspurattack & pay my tributes to the martyr punjab police sp & citizen who lost their http://t.co/heafbopas8 .,2,1,
2015-07-27 12:37:34,625646209168859136,1587812412,everyone saying 40 logo ko #gurdaspurattack me bhej do are agr wo wahan chale gye to kal president ko chitthi kaun likhega to save them aap  ?,2,2,
2015-07-27 13:54:13,625665498043260929,135184807,i pray for another 7/7 and i'll see who rebels  .,2,1,
2015-07-27 10:27:54,625613574145073152,3160891710,"breaking , the #terrorist in #gurdaspurattack case may be belonging to lasker-e-taiyyaba or jaish-e-mohammed  .",2,3,
2015-07-27 13:04:57,625653097340112897,3107009539,hindu mahasabha to install godse statue in temples #gurdaspurattack sigh  !,2,5,
2015-07-27 15:02:38,625682713366953984,250036857,surely not a good day for india #gurdaspurattack nd #abdulkalam prayersforkalam .,2,1,
2015-07-27 12:09:11,625639062766891008,2959900652,salute n respect 2 policemen who lst lives in the oprtn  .,2,1,
2015-07-27 12:52:43,625650019438194688,573190933,"#gurdaspurattack the anger swells , we grief for the loss and then well all that's left is hope , hope for a better tomorrow .",2,1,
2015-07-27 13:39:31,625661796209143808,2876870442,and to think that i went there for my state level games  !!,2,6,
2015-07-27 15:11:00,625684821939912704,800164914,v shud send #madeinchina #emptycartridges used in #gurdaspurattack 2 china as a #gift for their most #kindfulterrorisedcooperation with pak  ?,2,1,
2015-07-27 15:03:44,625682991545581569,128802901,"#gurdaspurattack , brave punjab bus driver nanak chand saved many lives , scared terrorists by driving towards them  .",2,0,
2015-07-27 11:20:36,625626836270104576,35469230,"let parties drop their politicising , media their greed for trp's , people their differences  .",2,2,
2015-07-27 16:18:44,625701864261201921,2503694276,"what a sad day it is turning out to be , started with #gurdaspurattack and ending with dr #apj kalam , s news  .",2,1,
2015-07-27 14:59:06,625681825923379201,126633274,after #gurdaspurattack i'm in a mood to kill pakistani dogs  .,2,1,
2015-07-27 12:32:31,625644937313325057,1016786527,sp #baljitsingh sacrificed his life fighting terrorists in #gurdaspurattack http://t.co/q9rgkliyfm .,2,1,
2015-07-27 15:20:53,625687306746200069,136602163,u folks shud close down ur operations in #india if u are not getting journalist to report a story right #gurdaspurattack .,2,6,
2015-07-27 12:25:31,625643176678830080,41647950,"no one is questioning commitment of police & army , but what about intelligence failure  ?",2,2,
2015-07-27 11:32:01,625629712119803905,52661589,where r those pseudo humanitarian moron of india & #yakub or terrorist friendly media  .,2,6,
2015-07-28 04:14:17,625881939405316096,3017823159,before you even open your gutter with your hallow condolences #ripkalam #gurdaspurattack #thullakejri http://t.co/szihitfms7 .,2,1,
2015-07-27 11:49:31,625634117384691717,3065101446,"when india bleeds where do the terrorists , well wishers flee  .",2,6,
2015-07-28 01:50:50,625845838011482112,3017920189,my heart goes out to the families of the victims of the #gurdaspurattack this is a devastating tragedy and it must come to a stop  .,2,1,
2015-07-27 14:25:10,625673286777618432,162779788,thoughts are with the families of innocent civilians and guards killed in #gurdaspurattack be strong .,2,1,
2015-07-27 10:22:00,625612089395036161,2238745512,"our brave jawans used to devote their lives on the border , nt 4 this dt sum ppls in india support/back terrorists  !",2,2,
2015-07-27 15:30:50,625689811131564032,129766217,strangely police allowed people around #gurdaspurattack scene https://t.co/phgcdgti35 .,2,3,
2015-07-27 10:35:13,625615416983986176,3117568138,but what can we expect from a country that kill their own people shameless pakis trending absurd  .,2,6,
2015-07-27 11:13:14,625624984551952384,1675403898,#gurdaspurattack just interrogate the caught bastards and #retaliate #makethempay no diplomacy this time&human rights stay out of it #enough .,2,1,1
2015-07-27 16:20:33,625702325223428096,702924379,july has always been the harbinger of bad luck :( #rip #apjabdulkalam #gurdaspurattack .,2,1,
2015-07-28 04:59:36,625893343361286144,160808483,bcci could boycott the upcoming indo-pak cricket series  !,2,0,
2015-07-27 16:20:01,625702186995953664,994612202,sad day for india #gurdaspurattack and then #apjabdulkalam sudden demise  .,2,1,
2015-07-27 12:17:21,625641118038822912,960759818,salute 2u & salute 2our martyrs  !,2,1,
2015-07-27 12:45:06,625648104537063424,3059773518,no amount of security is enough for a corrupt country  .,2,1,
2015-07-28 11:32:18,625992171938689024,1111615790,my question is why did pp/swat kill terrorists trapped in a small building without hostages  ?,2,3,
2015-07-27 13:20:09,625656923019350018,3017358816,"sir , now we need a myanmar type ambush in pakistan & pok #seekanddestroy #gurdaspurattack .",2,1,
2015-07-27 11:50:42,625634411665428480,73612000,nh4 busy highway has become so prone to cross-border terrorist strikes  .,2,3,
2015-07-27 10:21:52,625612058277494784,1642473805,"if from lashkar and fidayeen , they can be on suicide mission unless diversion #gurdaspurattack .",2,3,
2015-07-27 09:36:22,625600608439943168,47955827,congress should not forget that it is the solereason for all terrorist activities that has taken place in india since1947  !,2,2,
2015-07-27 14:21:48,625672440287354881,70671536,may your soul gets the peace it's craving for  .,2,1,
2015-07-27 12:34:15,625645374045188096,2615528552,overall good sense ofresponsibility and sensitivity shown bymedia .,2,6,
2015-07-27 12:16:48,625640981333848064,144551640,"#gurdaspurattack when attacks happen in upa it is weakness , in nda it reflects modi's strength  .",2,2,
2015-07-27 06:48:52,625558455416258560,136158825,"how easily they do every time , #gurdaspurattack , or our government make it easy for them  ?",2,2,
2015-07-27 16:20:17,625702256919359488,120409729,woke up to news of #gurdaspurattack my condolences to the loved ones of victims  .,2,1,
2015-07-27 21:06:39,625774324297809920,73228608,terror wrecks punjab peace after decades http://t.co/6hktwyzhc5 #gurdaspurattack .,2,3,
2015-07-27 14:20:09,625672023692279813,105443297,"on the eve of #gurdaspurattack #stopabuseofmen , will our youth ever try 2 remove misandry , male hatred ,  ?",2,6,
2015-07-27 08:19:55,625581368517378048,144804411,"news of attack in gurdaspur , scary  !!",2,1,
2015-07-27 18:51:35,625740331213017089,278418826,i didn't understand that pm namo did not post a single tweet on #gurdaspurattack .,2,2,
2015-07-27 13:07:52,625653831515312132,2842147728,"now india must take action against pak , #awaranoperation https://t.co/fuwfvtyfrg .",2,3,
2015-07-27 08:15:09,625580169311334400,2791152098,"so chopped dick people of religion of peace are again spreading peace , this time in punjab  .",2,5,1
2015-07-27 10:57:45,625621088010006528,108527673,how shamelessly is the congress behaving in parliament even in this hour of national grief  .,2,2,
2015-07-28 09:43:58,625964908178374656,20751449,how a brave punjab bus driver saved several lives during #gurdaspurattack http://t.co/hh63ybbclb http://t.co/c5d41c3xqc .,2,3,
2015-07-27 13:21:08,625657170764263424,1470299497,treason is promoting paki actors/actresses by supari fed isi chamcha #bollywood slap them with sedetion  !,2,3,
2015-07-27 11:45:05,625632999258722305,2903788476,the question is what would be india's reaction or would it be silent like after mumbai attack  ?,2,6,
2015-07-27 10:11:44,625609506047660032,248120392,he might even ve known it yesterday @ #gurdaspurattack https://t.co/9m1spf5jbo .,2,3,
2015-07-27 14:59:03,625681811197198336,1538068370,sadden by the terrorist attacks in gurdaspur :( heart goes out for the families of martyrs policemen #gurdaspurattack .,2,1,
2015-07-27 12:08:36,625638916628967424,2719567003,as usual lot of media speculations without any clear source #gurdaspurattack .,2,6,
2015-07-27 13:04:24,625652958391185408,253791853,"thank you for making your mom , my mom  .",2,6,
2015-07-27 16:01:27,625697515132719104,321380775,my deep sorrow & condolences on the sad demise of dr  .,2,1,
2015-07-27 15:28:05,625689118895267840,556680780,probably it is time we stop being the best or ideal neighbor and start being a real neighbor #gurdaspurattack #pakterrordrive .,2,1,
2015-07-27 15:42:55,625692853969129472,1364132616,"scared of being retaliated , pakistan resorts to lies & propaganda again #gurdaspurattack #ceasefireviolation https://t.co/0bxerov18j .",2,3,
2015-07-27 15:17:09,625686367134052352,21186231,any credible evidence so far of the #gurdaspurattack terrorists being from pakistan  ?,2,3,
2015-07-27 13:32:00,625659907832872960,2601333907,"yes , yes , yes  !",2,6,
2015-07-27 08:48:35,625588580602130433,472045832,highly shameful ncp nt evn rdy 2 discuss abt #gurdaspurattack & willing 2 grave innocents( )it rly shws mentality of ur selfishnes .,2,2,
2015-07-27 14:04:22,625668052135211009,17990921,mp realizes that terror n cricket cnt go together  .,2,2,
2015-07-27 11:46:52,625633450125438976,447249265,the loss of innocent citizens and brave jawans is painful  .,2,1,
2015-07-27 13:43:54,625662900623912960,1341801452,#gurdaspurattack pls say sorry india tv for this http://t.co/fjhbog50pg .,2,6,
2015-07-27 16:00:51,625697365878374400,103602365,it looks like today is a bad day in the history of india .,2,1,
2015-07-27 12:53:25,625650194554576896,301382741,#abvp panjab university unit burns effigies of terrorist to strongly condemn #gurdaspurattack this morning  .,2,0,
2015-07-27 13:35:33,625660800091295744,119009736,terrorists killing innocent indians are still better than  ..,2,6,
2015-07-27 11:54:52,625635459884978176,137317973,why did it took 12 hrs to complete operation  ?,2,3,
2015-07-27 08:00:58,625576597077143552,171486373,the best selfie features live  .....,2,6,
2015-07-27 11:14:27,625625288597114880,92663543,and thus begins the media's chest thumping tamasha  .,2,6,
2015-07-27 12:12:22,625639867720949761,2459517386,is the one who does honest mistake but questions govt why nsg & army not deployed in #gurdaspurattack .,2,2,
2015-07-27 12:20:22,625641880353574913,129400158,one preacher of prophet arrested who is also a terrorist  !,2,5,
2015-07-27 08:03:38,625577270137065472,303859364,what an advise sirjee to pm who as cm crushed terrorism in his state unlike u in j&k #gurdaspurattack https://t.co/g4nr9igm4q .,2,2,
2015-07-28 07:31:04,625931460218888193,2930288011,"let , jum suspected in #gurdaspurattack , http://t.co/hjn21lkqxp http://t.co/bxgbdfqytl .",2,3,
2015-07-27 10:20:13,625611640713547776,247446196,well the insane bhakts of dear leader spreading an old pic just for few rts  .,2,2,
2015-07-27 12:33:26,625645167060611072,479828188,only if indian security agencies start working like it was shown in baby  .,2,2,
2015-07-27 07:10:22,625563864990486528,16155021,sure they can't be so fucking dumb after 26/11 atleast ffs  .,2,6,1
2015-07-27 05:03:12,625531861343735808,95004512,"true it's shocked everyone recalled those days , today's headline seems like we suddenly woke up in the 80's #gurdaspurattack .",2,1,
2015-07-27 07:42:39,625571989709717505,211441213,"the most honorable way to go , defending your motherland  !",2,1,
2015-07-27 13:35:40,625660828448985089,208929010,imagine the amount ammunition terrorists must be carrying  .,2,3,
2015-07-27 12:46:22,625648422666792960,75611945,let there be no cricket till pakistan cracks down on terror #gurdaspurattack .,2,1,
2015-07-27 08:12:21,625579462931800064,54445476,killing people in the name of mazhab is just wrong  !,2,5,
2015-07-27 16:02:28,625697771304042496,99508075,today is the another sad day in the histry of india  .,2,1,
2015-07-27 10:01:55,625607035158073344,734264670,we already hv sakshi & azam in up we don't need any kind of aatack high alert in up following #gurdaspurattack .,2,2,
2015-07-27 12:37:33,625646205356261377,117326272,they may be unfit & uncouth but have risen to the occasion today  .,2,2,
2015-07-27 07:09:28,625563637982171137,369039331,time for politico's to repeat the same script :v condemn this attack  .,2,1,
2015-07-27 07:57:59,625575846724530178,75471327,heart goes out to brave police personnel who lost their lives in #gurdaspurattack .,2,1,
2015-07-27 12:52:10,625649883320418305,391221329,"so , they could get guns from across borders  .",2,6,
2015-07-27 12:14:38,625640434870530048,604595280,my heartiest condolences to family of the soldiers we lost in #gurdaspurattack proud of them  !,2,1,
2015-07-27 07:51:43,625574272153485312,3140168695,anand sharma starts the blame game  ..,2,2,
2015-07-27 13:00:42,625652029277499392,331040516,shameful 2c ind parl play politics while #gurdaspurattack was on incl .,2,2,
2015-07-27 16:40:01,625707221318438912,323301287,"today was a very unlucky day , two incident making indians to cry , dr. kalam died next is #gurdaspurattack  .",2,1,
2015-07-27 11:52:03,625634754444963840,441026608,plz dear indian army don't arrest terrorist kill them otherwise some secular people will back them #gurdaspurattack .,2,1,
2015-07-27 12:26:07,625643324997795840,3300884997,"can u tell me what has changed after bjp coming 2 power , they r repeating same friendship relationship with pak #gurdaspurattack .",2,2,
2015-07-27 19:19:03,625747243358908416,168623357,"terror attack(s , in #fata #kpk #balochistan  .....",2,0,
2015-07-27 12:13:10,625640068078657536,60401534,"will go back to calling these brave officers , thullas ,  .",2,6,
2015-07-27 08:58:06,625590977886060544,1911096902,we are not crossing their borders and killing innocent people but why they are doing like this #gurdaspurattack .,2,6,
2015-07-27 13:42:08,625662458225496064,125933837,but bollywood movie will always be playing in pakistan #gurdaspurattack .,2,6,
2015-07-27 10:12:25,625609679285129216,1339361478,deal with situations then investigate what went wrong & how #gurdaspurattack .,2,6,
2015-07-27 15:01:02,625682312668155904,2412649310,advocacy by sickulars to save #yakubmemon may cause need of maintenance of internal security act again  ...,2,3,
2015-07-27 11:20:54,625626912392491009,334482769,dont u think u r liable for #gurdaspurattack  ?,2,6,
2015-07-27 10:28:42,625613777099055104,114196522,sending sevak to tackle #gurdaspurattack this why they trains them in shakha  .,2,2,
2015-07-28 09:12:55,625957091631611904,74676263,"if he were alive , his thoughts would probably be with the families of #gurdaspurattack victims  .",2,6,
2015-07-27 13:45:18,625663251502645248,1341801452,#gurdaspurattack india tv says cammodo's terrorist s pls say sorry http://t.co/mhtd6ovf5r .,2,6,
2015-07-27 13:27:53,625658868215889920,2896830572,"be careful dear , u can even expect #indiasurgicalstrike soon #gurdaspurattack .",2,1,
2015-07-27 13:22:04,625657408283504640,2517707712,"let our martyr's soul rip #bloodboils #gurdaspurattack , wish we could nuke the #pakis  .",2,1,
2015-07-27 15:53:38,625695547911831556,2665092253,"a very bad day #gurdaspurattack , apj abdul kalam .",2,1,
2015-07-27 11:36:45,625630902987546625,1298497970,"why not kill the bad goons , terrorists at their homes  ?",2,6,
2015-07-27 19:42:29,625753142773223424,28656590,why were #presstitutes with cameras allowed in the vicinity of terror ops today  ?,2,6,
2015-07-27 12:21:38,625642198718005248,1718110158,"retweeted vikas , i request #punjabpolice to kill the terrorists involved in #gurdaspurattack else  ...",2,1,
2015-07-27 14:51:19,625679866315182080,136911165,"brave men like #baljitsingh leverage patriotism of every indian , who feel like they're struck in routine daily stuff  .",2,1,
2015-07-27 16:26:15,625703757691531264,468436562,#heartbroken by the #gurdaspurattack and now the sad #demise of #drabdulkalamazad may god bestow #peace #love & #unity upon us #abdulkalam .,2,1,
2015-07-27 15:28:24,625689200860504065,82863605,"nation hopes , you're man of your word  .",2,6,
2015-07-27 13:34:02,625660416169914370,253791853,oh i thought it was who wanted to rewrite india's history  .,2,6,
2015-07-27 17:55:42,625726268772757504,131846566,see these jerks using #gurdaspurattack as a pr event  ..,2,6,1
2015-07-27 07:39:51,625571285997780992,103139459,"ji in retaliation to #gurdaspurattack we shud blow away head office , to give fitting reply to pak  !",2,1,
2015-07-27 16:41:46,625707663834267648,1087741423,"and this is what i call humanity , religion and true punjabi culture  .",2,1,
2015-07-27 14:13:25,625670327691972608,2205300924,#gurdaspurattack often people blaming security forces are found sympathizing with convinced terrorists and seeking pardon for convicts .,2,1,
2015-07-27 07:55:02,625575107394572288,356802712,punjab police sp baljeet singh martyred in #gurdaspurattack my condolences with his family and salute to his bravery  .,2,1,
2015-07-27 16:01:25,625697508279369729,603428894,today is literally shocking day 1stly #gurdaspurattack & then #abdulkalam  ...,2,1,
2015-07-27 07:07:28,625563136565743616,121713207,finally few news channels pull out live telecast of the #gurdaspurattack needed to make some sense for security  !,2,6,
2015-07-27 13:47:43,625663861970997249,1686143023,indian citizens showin bravery & more importantly responsibility  .,2,1,
2015-07-27 14:02:34,625667596763815936,2420607607,take revenge of 9 indians who laid their lives today consider it quid pro quo for my unselfish love for you #gurdaspurattack .,2,1,
2015-07-27 11:52:00,625634739169456128,439922526,pakistan does not know the difference between peace and piss  !,2,1,
2015-07-27 10:44:14,625617687406718976,1239290060,kezri sir can say thar gurdaspur encounter is fake so kezri sir u should go at encounter site & verify  .,2,2,
2015-07-27 07:56:42,625575524824276992,144010895,"in all the chaos , finally some sense prevails  ..",2,6,
2015-07-27 12:12:53,625639997912272896,3017823159,"#gurdaspurattack is jihad on heart of punjab , brave sikhs will never forgive these muslim pigs for their coward act #gurdaspur .",2,5,1
2015-07-27 14:49:55,625679514765410304,206594971,we #salute the brave #punjabpolice personnel who killed there terrorist in #gurdaspurattack jaihind http://t.co/irzktyifen .,2,1,
2015-07-27 13:09:36,625654268826009600,572517477,"sad to know of #gurdaspurattack , proud of punjab police persons who laid down their life saving life of many people  ...",2,1,
2015-07-27 05:23:26,625536953811730432,83804439,dey still cudn't get off d humiliation n irritation  .,2,3,
2015-07-27 14:52:46,625680230695309312,3157859456,"terrorist bought all the motivations , i was left demotivated  ..",2,6,
2015-07-27 12:37:07,625646095981395968,1657618369,back home intellectuals keep mercy plea ready  ...,2,6,
2015-07-27 14:13:17,625670293596405761,83824641,#gurdaspurattack i expct govtofindia to remain rational n practical by nt engaging in any open action wd our neighbour .,2,2,
2015-07-27 12:23:17,625642612737708032,2754360416,"#endians are all set to bash #pakistan once again for #gurdaspurattack but leme tell you , these cheap tactics not gonna work anymore .",2,1,
2015-07-27 15:47:09,625693917460103168,60003139,bad day for india first #gurdaspurattack and when day was just abt to end than sad demise of apj abdul kalam #rip .,2,1,
2015-07-27 12:42:51,625647539191046144,429601885,playing destructive err constructive opposition #gurdaspurattack https://t.co/2vvedhmxcg .,2,2,
2015-07-27 09:02:23,625592055616532480,123166442,"hey #sickulars , file ur mercy petition in advance for these terrorists  !",2,6,
2015-07-27 11:59:38,625636659854356480,105202684,"so does it require #gurdaspurattack to the souls in #adarshliberals nd indian #presstitutes , to rethink on supportin terrorist #yakubmemon .",2,6,
2015-07-27 08:47:41,625588356957782016,283402225,the #gurdaspurattack is invited bacically how r appeasing pro khalistan group when we learn good & bad terror .,2,1,
2015-07-27 11:21:34,625627080055586816,455701942,#gurdaspurattack hope mr. prime minister will do something against pakistan  .,2,2,
2015-07-27 15:09:13,625684373694623746,557059555,once again terrorist #gurdaspurattack and the same result #salute the men who defeated them pls learn don't mess with #india .,2,2,
2015-07-27 15:18:40,625686750556459008,617708102,#gurdaspurattack ends proud to our warriors police force and swat .,2,2,
2015-07-27 12:26:52,625643513523253248,560523346,blaming pakistan and failed domestic policies for insecurity in india has become a habit  .,2,3,
2015-07-28 03:08:32,625865393240866817,47083884,"would people upset with @pmoindia's mms-type silence over #gurdaspurattack have liked a mms style , the guilty shall be punished , #justasking .",2,2,
2015-07-27 12:48:23,625648931691560960,2351176422,condolence to the families who lost their loved ones in #gurdaspurattack  .,2,1,
2015-07-27 14:32:57,625675246025076736,517699076,still you want to support yakub memom  ?,2,6,
2015-07-27 09:01:29,625591829384159232,3017716240,if you think u the one having a horrible monday just tune into any news channel and u might not feel the same for urself #gurdaspurattack .,2,6,
2015-07-27 15:22:09,625687627405004800,577763621,sad sad day for us as a nation  .,2,1,
2015-07-27 07:58:41,625576024303013888,2515851030,hope soldiers and policemen to show no mercy on these terrorists or some traitors will write mercy petition for them  .,2,1,
2015-07-27 14:00:18,625667026443370497,1026602665,who signs mercy petitions 4 terrorists  ?,2,6,
2015-07-28 09:03:27,625954711644979200,3074769187,says the ground situation in punjab is actually peaceful  .,2,0,
2015-07-27 14:41:56,625677503865073664,45635832,i suppose they wanted to garner eyeballs & create fear  .,2,6,
2015-07-28 07:05:38,625925062558814208,3030758634,why would they #gurdaspurattack 4 sympathiser tweets every1 across d border is happy with his performance https://t.co/7hbgstgl4p .,2,3,
2015-07-27 08:30:30,625584029283151873,268664973,salute 2 baljit singh who died today  .,2,1,
2015-07-27 11:54:30,625635369824817152,2957101507,i feel sorry for #adarshliberals & muslims like owaisi  .,2,5,
2015-07-27 12:48:41,625649005188399104,2354243714,finally ol terrorists got thr real place ol r killed  ..,2,6,
2015-07-27 10:07:08,625608348742717441,2365352478,maybe they talk less n work more n don't say any jhumla #gurdaspurattack .,2,6,
2015-07-27 15:17:49,625686535745056768,1619153983,i'm envy of paki as they got such neutral news agencies unlike #presstitutes in indian journalism  .,2,6,
2015-07-27 16:05:14,625698467755741184,3038549098,#gurdaspurattack my heartfelt condolences to the families of victims of this terror attack  ...,2,1,
2015-07-27 09:06:31,625593096500178944,515141133,i hope terrorists are nabbed soon and situation comes under control #gurdaspurattack .,2,1,
2015-07-27 19:02:20,625743036362784768,47083884,"the #gurdaspurattack once again shows , elected pms , especially #nawajsharif , have very little control over the army or isi  .",2,1,
2015-07-27 15:40:31,625692247757996032,719645678,today is very very sad day :( first #gurdaspurattack & now #apjabdulkalam ji no more :( :( :( .,2,1,
2015-07-27 12:27:47,625643747246673920,2501137159,"opinion , is #gurdaspurattack a sign that #pakistan isi is trying hard to reignite sikh terrorism  ?",2,5,
2015-07-27 12:04:30,625637886730186752,52437325,"wondering how , condemning , an attacks helps  !",2,1,
2015-07-27 09:11:11,625594269022187520,1282649894,strongly condemn the killing of innocent people  ..,2,1,
2015-07-27 10:06:28,625608180521766912,382716349,"#gurdaspurattack i don't wonder , if a political leader comes soon in a tv channel and says condemning the attack on terrorists  .",2,2,
2015-07-27 17:39:20,625722150482128896,2531753090,might god help the groups of the casualties of the #gurdaspurattack  .,2,1,
2015-07-27 12:43:57,625647814996021248,2273141594,need for speed make these news channels manufacture news  ...,2,6,
2015-07-27 15:43:25,625692978485407745,397093590,"u a fucking paki sympathiser , corrupt either quit bcci or politics u #gurdaspurattack .",2,1,1
2015-07-27 11:41:34,625632113606332416,147994804,"this is baljit singh , who laid down his life keeping us safe  .",2,1,
2015-07-27 13:19:47,625656829796724736,99649065,#gurdaspurattack can we tell aapholes to keep the tv ads off air  ?,2,2,
2015-07-27 15:50:06,625694658643931136,1624759873,#gurdaspurattack wen will d hatred get over  ??.,2,6,
2015-07-27 09:44:14,625602588528918528,1375126363,#gurdaspurattack y goi is not openly supporting baluchistan movement as our nsa ajit doyal suggested  ?,2,2,
2015-07-27 10:49:56,625619122676629504,2230407679,#gurdaspurattack pakistan breeds terror & the us finance it  .,2,1,
2015-07-27 09:40:47,625601717518757888,2417364060,#gurdaspurattack political party's please stay united at this crucial time  .,2,2,
2015-07-27 07:23:47,625567242810306561,241684266,"when 26-11 was happening , modi flew down to bombay to make a political speech  .",2,2,
2015-07-27 10:27:55,625613579094478848,36115718,sickening to see political mudslinging at this point of time  ...,2,2,
2015-07-27 13:58:58,625666694048944128,45291791,"if #gurdaspurattack arranged by , cornered in parliament , @narendramodi's raw , he can sleep well  .",2,2,
2015-07-27 09:32:36,625599660715999232,102822956,this is what & #cnnibn find worthy of mention with a terrorist attack in progress  .,2,2,
2015-07-27 09:01:14,625591765483925508,1982651,2/2 india doesn't need politicians condemning the attack  .,2,1,
2015-07-27 10:46:02,625618139544485888,90872255,the ib had already warned the state governments couple of days earlier that there should be some terrorists activities  .,2,3,
